# Keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Product Name,LCDB Summary Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Product Description,This table summarizes the results reported in the Details table by listing what the LCDB authors consider to be the more likely period, amplitude, diameter, albedo, and H/G(12) values from among those details records. All amplitudes are peak-to-peak, not average-to-peak. This table is the foundation for the commonly seen frequency-diameter plots. The majority of details records have no date of observation and so have the default date of 1899-12-30; these are not considered when finding the START/STOPTIME values.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Start Time,1913-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Stop Time,2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Target Name,Multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Target Type,Asteroid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Author List,Warner, B.D.; Harris, A.W.; Pravec, P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Facility,Literature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Instrument,Literature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Product Processing Level,Derived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Photometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Physical Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Lightcurve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Science Search Facet,Taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Column definitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Number,Name,Desig,Family,CSource,Class,DiamSource,DiamFlag,Diam,HSource,10-H,HBand,GSource,G,G2,AlbSource,AlbFlag,Albedo,PFlag,19-Period,PerDesc,AmpFlag,AmpMin,23-AmpMax,U,Notes,IsBinary,Pole,Survey,ExNotes,Private
#integer,string,string,string,string,string,string,string,real,string,real,string,string,real,real,string,string,real,string,real,string,string,real,real,string,string,string,string,string,string,string
#integer,string,string,string,string,string,string,string,km,string,magnitude,string,string,dimensionless value,dimensionless value,string,string,Albedo,string,hours,string,string,magnitude,magnitude,string,string,string,Boolean,string,Boolean,Boolean
#-9,-,-,-,-,-,-,-,-9.99,-,-9.99,V,-,-9.99,-9.99,-,-,-9.99,-,-9.99,-,-,-9.99,-9.99,-,-,-,N,-,N,N
#The permanent number assigned by the Minor Planet Center, if any.,The name assigned to the asteroid at the time of observations. If not named, the preliminary designation assigned by the MPC. It is possible that this will not match the name in the current version of the MPCORB file since the asteroid may have been named since the observations or it has a different designation.,The current MPC designation. N.B. An object may have one or more previous designations.,The orbital group or collisional family. See the pds_readme.pdf, section 3.1.2 and Tables 3.1.2.2 and 3.1.2.3.,This flag indicating the source of the taxonomic class. See pds_readme.pdf, Table 4.1.4.1.,The taxonomic class of the asteroid, usually based on the Tholen or Bus-DeMeo system. If the CSource flag indicates an assumed class, this is based on the orbital group or family.,This flag indicates the source for the assigned diameter, e.g., Calculated. See the pds_readme.pdf, Table 4.1.4.6.,This flag indicates if the assigned diameter is a minimum or maximum value.,The effective diameter of the asteroid. This could be a direct measurement, e.g., IR observations, or based on using H and (assumed) albedo.,This flag gives the source for the assigned H (absolute magnitude) of the asteroid, e.g., MPCOrb or the literature. See pds_readme.pdf, Table 4.1.4.2.,The absolute magnitude of the asteroid. Usually this is on the H-G system. If based on the H-G12 system, the HSource flag will indicate such.,The photometric band of the H magnitude, e.g., V (default), Sloan r' (SR), or ATLAS (AO or AC). If not given explicitly or, very rarely, it cannot be safely inferred from the source, the default of V is used.,This flag indicates the source of the phase slope parameter (G) on the H-G12 system. See the pds_readme.pdf, section 3.1.1 and Table 4.1.4.4.,The phase slope parameter for the asteroid. If GSource is not 'G', then the value is G on the H-G System. If GSource = 'G' and there is no value for G2, the value is G1 on the H-G12 system. If there is a value for G2, then G is G1 on the H-G1,G2 system.,The second phase slope parameter for the asteroid on the H-G1,G2 system. ,This flag indicates the source of the assigned albedo, e.g., Assumed, Calculated. See the pds_readme.pdf, Table 4.1.4.7.,Indicates if the albedo is a minimum or maximum value.This flag indicates if the albedo value is a minimum or maximum.,The assigned albedo of the object. Unless otherwise indicated, this is pV (visual).,This flag indicates if the assigned period is a minimum or maximum value or if there is only a descriptive value, e.g., long. See the pds_readme.pdf, Table 4.1.5.2.,The rotation period of the asteroid. This is usually a synodic period. If sidereal (from a model), the PFlag field will indicate such.,When no numeric value for the period is available or can be reasonably inferred, , this field will give a description, e.g., long. The PFlag will be set in this case.,This flag indicates if the AmpMax field is a minimum or maximum value. It does not apply to the AmpMin field. N.B. Amplitudes are peak-to-peak (P-P).,This is the minimum reported lightcurve amplitude (P-P). It can be from the same source as the AmpMax value, or it can be from another source.,This is the maximum reported lightcurve amplitude (P-P). It can be from the same source as the AmpMin value, or it can be from another source.,The reliability of the adopted period solution. Values 2-,2,2+,3-, and 3 are considered useful for statistical studies. See the pds_readme.pdf, section 4.1.2.,This can consist of one or more single-character values that qualify the summary record. For example, T? would indicate the asteroid is a suspected tumbler. See the pds_readme.pdf, Table 4.1.5.3.,This flag indicates if the object is a suspected/confirmed binary asteroid or a multiple system (?=Suspected, B=Binary, M=Multiple).,This flag indicates if a spin axis and/or shape model have been reported. One or more details records for the given asteroid will give more information, as will the lc_spinaxis table.,This flag indicates if the results are from a wide-field survey and so should be used with caution for statistical studies. See the pds_readme.pdf, section 5, for a description of the possible values.,This flag indicates if there are one or more entries for the object in the lc_exnotes (extended notes) table. That table includes extended notes from the summary and details tables.,This flag indicates if public releases can include only a limited subset of information, e.g., object number/name and U rating, if any. The purpose is to advise that a result exists but is not available to the public.
# Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33402,Canizares,1999 CC71,9104,A,S*,C,-,3.33,M,14.75,V,A,0.24,-9.99,A,-,0.20,-,11.1665,-,-,-9.99,0.33,2,-,-,N,DWF,N,N
33404,1999 CT73,1999 CT73,601,A,CB,C,-,7.88,T,14.19,V,G,0.845,-9.99,A,-,0.06,-,15.655,-,-,-9.99,0.57,2,-,-,N,SWF,N,N
33412,Arjunsubra,1999 CX96,9104,A,S*,C,-,3.03,M,14.96,V,A,0.24,-9.99,A,-,0.20,S,11.21794,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33426,1999 DR2,1999 DR2,401,A,V,C,-,2.09,M,15.16,V,A,0.43,-9.99,A,-,0.35,-,82.5997,-,-,-9.99,0.28,2,-,-,N,DWF,N,N
33429,1999 DL4,1999 DL4,9106,A,C*,C,-,12.69,M,13.21,V,A,0.12,-9.99,A,-,0.057,-,24.783,-,-,-9.99,0.25,2,-,-,N,DWF,N,N
33439,1999 FF18,1999 FF18,9105,A,C*,C,-,6.39,M,14.09,V,A,0.20,-9.99,A,-,0.10,-,38.4591,-,-,-9.99,0.12,2,-,-,N,DWF,N,N
33440,Nicholasprato,1999 FR18,401,A,V,C,-,2.28,M,14.97,V,A,0.43,-9.99,A,-,0.35,-,3.745,-,-,-9.99,0.67,2,-,-,N,SWF,N,N
33442,1999 FW18,1999 FW18,9104,A,S*,C,-,2.92,T,15.04,V,L,0.15,-9.99,A,-,0.20,-,4.92,-,-,-9.99,0.26,1,1,-,N,SWF,N,N
33454,Neilclaffey,1999 FJ27,402,A,S,C,-,2.39,M,15.03,V,A,0.24,-9.99,A,-,0.30,-,9.37211,-,-,-9.99,0.14,2,-,-,N,DWF,N,N
33463,Bettinagregg,1999 FM32,401,A,V,C,-,2.63,M,14.66,V,A,0.43,-9.99,A,-,0.35,-,6.090,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33474,1999 FB51,1999 FB51,9104,A,S*,C,-,3.00,T,14.98,V,G,0.270,-9.99,A,-,0.20,-,19.762,-,-,-9.99,0.29,2,-,-,N,SWF,N,N
33476,Gilanareiss,1999 FV54,401,A,V,C,-,2.91,M,14.44,V,A,0.43,-9.99,A,-,0.35,S,6.74189,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33478,Deniselivon,1999 GB,402,A,S,C,-,1.73,T,15.74,V,G,1.000,-9.99,A,-,0.30,-,5.108,-,-,-9.99,0.63,2,-,-,N,SWF,N,N
33479,1999 GO,1999 GO,602,A,C,C,-,9.84,M,13.54,V,A,0.12,-9.99,A,-,0.07,-,7.766,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33480,Bartolucci,1999 GA1,9104,A,S*,C,-,3.00,M,14.98,V,A,0.24,-9.99,A,-,0.20,-,565.13,-,-,-9.99,0.49,2,-,-,N,DWF,N,N
33489,1999 GF9,1999 GF9,506,A,S,C,-,4.77,M,13.73,V,A,0.24,-9.99,A,-,0.25,-,6.74,-,-,-9.99,0.97,3-,-,-,Y,-,N,N
33492,Christirogers,1999 GT17,401,A,V,C,-,2.89,M,14.45,V,A,0.43,-9.99,A,-,0.35,-,10.291,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33493,1999 GX17,1999 GX17,9105,A,C*,C,-,9.19,M,13.3,V,A,0.20,-9.99,A,-,0.10,-,4.00317,-,-,-9.99,0.16,2,-,-,N,DWF,N,N
33494,1999 GZ17,1999 GZ17,9104,A,S*,C,-,3.48,M,14.66,V,A,0.24,-9.99,A,-,0.20,-,4.47319,-,-,-9.99,0.41,2,-,-,N,DWF,N,N
33497,1999 GD19,1999 GD19,9105,A,C*,C,-,7.47,M,13.75,V,A,0.20,-9.99,A,-,0.10,-,114.023,-,-,-9.99,0.63,2,-,-,N,DWF,N,N
33517,Paulfoltin,1999 GT34,512,A,C,C,-,5.60,T,15.13,V,G,1.000,-9.99,A,-,0.05,-,11.844,-,-,-9.99,0.48,2,-,-,N,SWF,N,N
33521,1999 GK40,1999 GK40,502,A,S,C,-,5.04,M,13.91,V,A,0.24,-9.99,A,-,0.19,-,86.892,-,-,-9.99,0.30,2,-,-,N,DWF,N,N
33531,1999 HG2,1999 HG2,9104,A,S*,C,-,2.59,T,15.3,V,G,0.580,-9.99,A,-,0.20,-,8.911,-,-,0.58,0.62,2,-,-,N,SWF,N,N
33532,Gabriellacoli,1999 HV2,9104,A,S*,C,-,2.54,T,15.34,V,G,0.355,-9.99,A,-,0.20,-,6.792,-,-,-9.99,0.82,2,-,-,N,SWF,N,N
33535,Alshaikh,1999 HS9,405,A,SFC,C,-,2.45,M,15.05,V,A,0.24,-9.99,A,-,0.28,S,6.08403,-,-,-9.99,0.72,2,N,-,Y,LCI-W,N,N
33539,Elenaberman,1999 HU10,401,A,V,C,-,1.78,M,15.51,V,A,0.43,-9.99,A,-,0.35,-,9.135,-,-,-9.99,0.50,2,-,-,N,SWF,N,N
33543,1999 JR8,1999 JR8,9106,A,C*,C,-,6.22,M,14.76,V,A,0.12,-9.99,A,-,0.057,-,82.,-,-,-9.99,0.60,2,-,-,N,SWF,N,N
33548,1999 JC13,1999 JC13,506,A,S,C,-,4.08,M,14.07,V,A,0.24,-9.99,A,-,0.25,-,3.97,-,-,0.32,0.33,2,-,-,N,-,N,N
33556,Brennanclark,1999 JR20,9104,A,S*,C,-,3.08,T,14.92,V,L,0.15,-9.99,A,-,0.20,-,3.86,-,-,-9.99,0.12,2+,-,-,N,SWF,N,N
33558,1999 JN22,1999 JN22,402,A,S,C,-,1.71,T,15.76,V,G,0.485,-9.99,A,-,0.30,-,9.67,-,-,-9.99,0.72,2,-,-,N,SWF,N,N
33563,1999 JV24,1999 JV24,506,A,S,C,-,3.04,T,14.71,V,G,0.405,-9.99,A,-,0.25,-,14.264,-,-,-9.99,0.44,2,-,-,N,SWF,N,N
33566,1999 JZ25,1999 JZ25,9104,A,S*,C,-,3.57,M,14.6,V,A,0.24,-9.99,A,-,0.20,S,73.368,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33577,1999 JX33,1999 JX33,9104,A,S*,C,-,4.06,T,14.32,V,G,0.235,-9.99,A,-,0.20,-,5.533,-,-,-9.99,0.21,2,-,-,N,SWF,N,N
33579,1999 JC35,1999 JC35,9106,A,C*,C,-,10.08,T,13.71,V,G,0.445,-9.99,A,-,0.057,-,21.290,-,-,0.39,0.41,2,-,-,N,SWF,N,N
33581,Rajeevjha,1999 JQ35,9104,A,S*,C,-,2.94,M,15.02,V,A,0.24,-9.99,A,-,0.20,-,2.66433,-,-,-9.99,0.19,2,-,-,N,DWF,N,N
33598,Christineliu,1999 JA50,9105,A,C*,C,-,5.46,M,14.43,V,A,0.20,-9.99,A,-,0.10,-,3.69646,-,-,-9.99,0.29,2,-,-,N,DWF,N,N
33599,Mckennaloop,1999 JP50,402,A,S,C,-,2.97,M,14.56,V,A,0.24,-9.99,A,-,0.30,-,7.947,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33600,Davidlu,1999 JA51,401,A,V,C,-,2.34,M,14.91,V,A,0.43,-9.99,A,-,0.35,-,16.105,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33601,1999 JO51,1999 JO51,9106,A,C*,C,-,12.18,M,13.3,V,A,0.12,-9.99,A,-,0.057,-,35.5981,-,-,-9.99,0.25,2,-,-,N,DWF,N,N
33605,McCue,1999 JD56,9104,A,S*,C,-,2.30,M,15.56,V,A,0.24,-9.99,A,-,0.20,-,46.3092,-,-,-9.99,0.26,2,-,-,N,DWF,N,N
33612,1999 JZ62,1999 JZ62,9104,A,S*,C,-,3.27,M,14.79,V,A,0.24,-9.99,A,-,0.20,-,6.557,-,-,-9.99,0.69,2,-,-,N,SWF,N,N
33614,Meganploch,1999 JS63,2023,A,C*,C,-,5.43,M,14.4,V,A,0.12,-9.99,A,-,0.104,-,11.7042,-,-,-9.99,0.15,2,-,-,N,DWF,N,N
33615,1999 JB64,1999 JB64,9104,A,S*,C,-,3.52,M,14.63,V,A,0.24,-9.99,A,-,0.20,-,87.9569,-,-,-9.99,0.39,2,-,-,N,DWF,N,N
33619,Dominickrowan,1999 JB66,9105,A,C*,C,-,4.14,T,15.03,V,G,0.930,-9.99,A,-,0.10,-,4.377,-,-,-9.99,0.27,2,-,-,N,SWF,N,N
33634,Strickler,1999 JZ79,9104,A,S*,C,-,4.30,M,14.2,V,A,0.24,-9.99,A,-,0.20,-,2.93932,-,-,-9.99,0.30,2,-,-,N,DWF,N,N
33639,1999 JB81,1999 JB81,9106,A,C*,C,-,11.21,T,13.48,V,G,0.490,-9.99,A,-,0.057,-,2.956,-,-,-9.99,0.63,2,-,-,N,SWF,N,N
33640,1999 JT81,1999 JT81,505,A,C,C,-,7.26,M,14.2,V,A,0.12,-9.99,A,-,0.07,-,5.60691,-,-,-9.99,0.50,2,-,-,N,DWF,N,N
33641,1999 JZ81,1999 JZ81,502,A,S,C,-,5.86,M,13.58,V,A,0.24,-9.99,A,-,0.19,-,129.805,-,-,-9.99,0.32,2,-,-,N,DWF,N,N
33645,1999 JW82,1999 JW82,9106,A,C*,C,-,10.04,M,13.72,V,A,0.12,-9.99,A,-,0.057,-,116.225,-,-,-9.99,0.36,2,-,-,N,DWF,N,N
33646,1999 JX82,1999 JX82,506,A,S,C,-,4.45,M,13.88,V,A,0.24,-9.99,A,-,0.25,-,3.33,-,-,-9.99,0.08,2+,-,-,N,-,N,N
33657,1999 JP89,1999 JP89,9105,A,C*,C,-,4.20,T,15.0,V,L,0.15,-9.99,A,-,0.10,-,5.03,-,-,-9.99,0.21,2,-,-,N,SWF,N,N
33659,1999 JM91,1999 JM91,804,A,S,C,-,6.69,M,13.55,V,A,0.12,-9.99,A,-,0.15,-,10.97,-,-,-9.99,0.38,2,-,-,N,SWF,N,N
33663,1999 JT92,1999 JT92,9106,A,C*,C,-,6.33,M,14.72,V,A,0.12,-9.99,A,-,0.057,-,167.665,-,-,-9.99,0.50,2,-,-,N,DWF,N,N
33664,1999 JK93,1999 JK93,9105,A,C*,C,-,7.34,M,13.79,V,A,0.20,-9.99,A,-,0.10,-,6.72691,-,-,-9.99,0.63,2,-,-,N,DWF,N,N
33665,1999 JR93,1999 JR93,606,A,K,C,-,6.26,M,13.85,V,A,0.24,-9.99,A,-,0.13,>,10.,-,>,-9.99,0.4,1,-,-,N,-,N,N
33666,1999 JO94,1999 JO94,631,A,CX,C,-,8.10,M,14.13,V,A,0.12,-9.99,A,-,0.06,S,11.78290,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33670,1999 JB98,1999 JB98,9104,A,S*,C,-,3.52,T,14.63,V,G,0.560,-9.99,A,-,0.20,-,3.026,-,-,-9.99,0.45,2,-,-,N,SWF,N,N
33674,1999 JT100,1999 JT100,9105,A,C*,C,-,7.83,M,13.65,V,A,0.20,-9.99,A,-,0.10,-,13.977,-,-,-9.99,0.14,2,-,-,N,DWF,N,N
33675,1999 JW100,1999 JW100,502,A,S,C,-,5.13,M,13.87,V,A,0.24,-9.99,A,-,0.19,-,35.2102,-,-,-9.99,0.22,2,-,-,N,DWF,N,N
33677,Truell,1999 JR102,401,A,V,C,-,1.90,M,15.36,V,A,0.43,-9.99,A,-,0.35,-,61.9366,-,-,-9.99,0.19,2,-,-,N,DWF,N,N
33679,1999 JY107,1999 JY107,9104,A,S*,C,-,5.19,M,13.79,V,A,0.24,-9.99,A,-,0.20,>,12.,-,>,-9.99,0.15,2,-,-,N,-,N,N
33682,Waylonreid,1999 JO113,9105,A,C*,C,-,3.07,T,15.68,V,G,0.505,-9.99,A,-,0.10,-,4.904,-,-,-9.99,0.55,2,-,-,N,SWF,N,N
33684,Xiaomichael,1999 JW119,401,A,V,C,-,2.47,M,14.79,V,A,0.43,-9.99,A,-,0.35,-,5.87,-,-,-9.99,0.66,2-,-,-,N,-,N,N
33697,1999 KJ11,1999 KJ11,401,A,V,C,-,3.46,M,14.06,V,A,0.43,-9.99,A,-,0.35,-,4.8877,-,-,-9.99,0.28,2,-,-,N,DWF,N,N
33699,Jessiegan,1999 KT12,515,A,C,C,-,5.32,T,14.73,V,G,0.935,-9.99,A,-,0.08,-,124.044,-,-,-9.99,0.33,2,-,-,N,SWF,N,N
33709,1999 LK10,1999 LK10,502,A,S,C,-,5.23,M,13.83,V,A,0.24,-9.99,A,-,0.19,-,3.06046,-,-,-9.99,0.22,2,-,-,N,DWF,N,N
33710,1999 LC14,1999 LC14,506,A,S,C,-,4.35,M,13.93,V,A,0.24,-9.99,A,-,0.25,-,10.5447,-,-,-9.99,0.22,2,-,-,N,DWF,N,N
33715,1999 LP25,1999 LP25,606,A,K,C,-,7.12,M,13.57,V,A,0.24,-9.99,A,-,0.13,-,12.5259,-,-,-9.99,0.27,2,-,-,N,DWF,N,N
33716,1999 LF26,1999 LF26,9106,A,C*,C,-,8.50,M,14.08,V,A,0.12,-9.99,A,-,0.057,-,34.6318,-,-,-9.99,0.13,2,-,-,N,DWF,N,N
33725,Robertkent,1999 NJ6,606,A,K,C,-,5.53,M,14.12,V,A,0.24,-9.99,A,-,0.13,-,24.7314,-,-,-9.99,0.28,2,-,-,N,DWF,N,N
33726,1999 NJ9,1999 NJ9,9106,A,C*,C,-,8.42,M,14.1,V,A,0.12,-9.99,A,-,0.057,-,4.56,-,-,-9.99,0.12,1+,-,-,N,-,N,N
33727,Kummel,1999 NS13,9106,A,C*,C,-,8.58,M,14.06,V,A,0.12,-9.99,A,-,0.057,-,15.0494,-,-,-9.99,0.54,2,-,-,N,DWF,N,N
33732,1999 NC32,1999 NC32,606,A,K,C,-,9.69,M,12.9,V,A,0.24,-9.99,A,-,0.13,-,4.89795,-,-,-9.99,0.61,2,-,-,N,DWF,N,N
33736,1999 NY36,1999 NY36,9106,A,C*,C,-,9.99,M,13.73,V,A,0.12,-9.99,A,-,0.057,-,211.,-,-,-9.99,0.4,2,T?,-,N,-,N,N
33741,1999 NB50,1999 NB50,9105,A,C*,C,-,5.85,M,14.28,V,A,0.20,-9.99,A,-,0.10,-,6.155,-,-,0.27,0.28,2,-,-,N,SWF,N,N
33743,1999 NC55,1999 NC55,9106,A,C*,C,-,15.69,M,12.75,V,A,0.12,-9.99,A,-,0.057,-,50.5337,-,-,-9.99,0.49,2,-,-,N,DWF,N,N
33745,1999 NW61,1999 NW61,9104,A,S*,C,-,4.62,M,14.04,V,A,0.24,-9.99,A,-,0.20,-,2.88235,-,-,-9.99,0.19,2,-,-,N,DWF,N,N
33749,1999 QO,1999 QO,2006,A,S,C,-,4.82,T,13.96,V,G,0.640,-9.99,A,-,0.198,-,7.831,-,-,-9.99,0.37,2,-,-,N,SWF,N,N
33750,Davehiggins,1999 RD2,801,A,B,C,-,9.24,M,12.78,V,A,0.24,-9.99,A,-,0.16,-,8.827,-,-,0.20,0.25,3,-,-,N,-,N,N
33757,1999 RB52,1999 RB52,602,A,C,C,-,8.93,M,13.75,V,A,0.12,-9.99,A,-,0.07,-,41.067,-,-,-9.99,-9.99,2,-,-,N,SWF,N,N
33759,1999 RR57,1999 RR57,9106,A,C*,C,-,12.01,M,13.33,V,A,0.12,-9.99,A,-,0.057,-,9.29188,-,-,-9.99,0.48,2,-,-,N,DWF,N,N
33764,1999 RM92,1999 RM92,602,A,C,C,-,10.94,M,13.31,V,A,0.12,-9.99,A,-,0.07,-,7.04,-,-,0.36,0.39,2,-,-,N,SWF,N,N
33776,1999 RB158,1999 RB158,631,A,CX,C,-,17.00,M,12.52,V,A,0.12,-9.99,A,-,0.06,S,16.9593,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33777,1999 RM158,1999 RM158,602,A,C,C,-,11.51,M,13.2,V,A,0.12,-9.99,A,-,0.07,-,10.337,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33778,1999 RO160,1999 RO160,606,A,K,C,-,7.39,T,13.49,V,G,0.925,-9.99,A,-,0.13,-,5.295,-,-,0.24,0.26,2,-,-,N,SWF,N,N
33784,1999 RE187,1999 RE187,9106,A,C*,C,-,8.62,M,14.05,V,A,0.12,-9.99,A,-,0.057,-,28.9327,-,-,-9.99,0.50,2,A,-,N,DWF,N,N
33785,1999 RD192,1999 RD192,9105,A,C*,C,-,8.42,T,13.49,V,G,0.130,-9.99,A,-,0.10,-,7.126,-,-,-9.99,0.29,2,-,-,N,SWF,N,N
33788,1999 RL240,1999 RL240,9106,A,C*,C,-,12.87,L,13.18,V,L,0.12,-9.99,A,-,0.057,-,54.669,-,-,-9.99,0.57,2,-,-,N,SWF,N,N
33790,1999 SA9,1999 SA9,505,A,C,C,-,6.12,T,14.57,V,G,0.930,-9.99,A,-,0.07,-,3.179,-,-,-9.99,0.17,2,-,-,N,SWF,N,N
33791,1999 SG17,1999 SG17,402,A,S,C,-,1.91,T,15.52,V,G,1.000,-9.99,A,-,0.30,-,5.358,-,-,-9.99,0.56,2,-,-,N,SWF,N,N
33795,1999 TR6,1999 TR6,9106,A,C*,C,-,12.01,M,13.33,V,A,0.12,-9.99,A,-,0.057,-,8.32972,-,-,-9.99,0.17,2,-,-,N,DWF,N,N
33804,1999 WL4,1999 WL4,2004,A,X,C,-,3.21,M,14.95,V,A,0.24,-9.99,A,-,0.179,-,41.601,-,-,-9.99,-9.99,2-,-,-,N,SWF,N,N
33808,1999 XD114,1999 XD114,9104,A,S*,C,-,8.38,M,12.75,V,A,0.24,-9.99,A,-,0.20,-,7.721,-,-,-9.99,0.72,3-,-,-,N,-,N,N
33811,Scottobin,1999 XO164,9104,A,S*,C,-,4.32,M,14.19,V,A,0.24,-9.99,A,-,0.20,-,55.9472,-,-,-9.99,0.62,2,-,-,N,DWF,N,N
33813,1999 XH177,1999 XH177,502,A,S,C,-,4.61,T,14.1,V,G,0.740,-9.99,A,-,0.19,-,11.754,-,-,0.46,0.65,2,N,-,Y,DWF,N,N
33816,2000 AL42,2000 AL42,9102,A,SE*,C,-,2.53,M,14.91,V,A,0.30,-9.99,A,-,0.3,-,193,-,-,-9.99,0.12,2-,AT0,-,N,-,N,N
33818,2000 AK97,2000 AK97,631,A,CX,C,-,16.69,M,12.56,V,A,0.12,-9.99,A,-,0.06,-,7.2795,-,-,-9.99,0.29,2,-,-,N,-,N,N
33820,2000 AB141,2000 AB141,502,A,S,C,-,7.02,M,13.19,V,A,0.24,-9.99,A,-,0.19,S,5.20006,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33843,2000 GP127,2000 GP127,9102,A,SE*,C,-,1.74,M,15.72,V,A,0.30,-9.99,A,-,0.3,-,30.2012,-,-,-9.99,0.47,2,-,-,N,DWF,N,N
33844,2000 GQ133,2000 GQ133,9104,A,S*,C,-,1.68,T,16.24,V,G,1.000,-9.99,A,-,0.20,-,6.139,-,-,-9.99,1.00,2,-,-,N,SWF,N,N
33854,2000 HH53,2000 HH53,9106,A,C*,C,-,11.26,M,13.47,V,A,0.12,-9.99,A,-,0.057,S,4.423484,-,-,-9.99,-9.99,2,N,-,Y,LCI-W,N,N
33860,2000 HZ86,2000 HZ86,9104,A,S*,C,-,3.01,M,14.97,V,A,0.24,-9.99,A,-,0.20,-,4.9362,-,-,0.34,0.36,2,-,-,N,DWF,N,N
33862,2000 HS99,2000 HS99,9104,A,S*,C,-,3.81,M,14.46,V,A,0.24,-9.99,A,-,0.20,-,3.715,-,-,-9.99,0.29,2,-,-,N,SWF,N,N
33864,2000 JP12,2000 JP12,405,A,SFC,C,-,2.18,M,15.31,V,A,0.24,-9.99,A,-,0.28,>,1.13,-,>,-9.99,0.10,-,-,-,N,SWF,N,N
33869,Brunnermatt,2000 JK32,9104,A,S*,C,-,3.13,M,14.89,V,A,0.24,-9.99,A,-,0.20,-,48.6838,-,-,-9.99,0.33,2,-,-,N,DWF,N,N
33872,Kristichung,2000 JX39,9104,A,S*,C,-,3.16,M,14.87,V,A,0.24,-9.99,A,-,0.20,-,13.4728,-,-,-9.99,0.27,2,-,-,N,DWF,N,N
33873,2000 JS52,2000 JS52,9106,A,C*,C,-,6.39,T,14.7,V,G,0.870,-9.99,A,-,0.057,-,3.612,-,-,-9.99,0.28,2,-,-,N,SWF,N,N
33881,2000 JK66,2000 JK66,9103,A,S*,L,-,4.08,L,14.3,V,A,0.24,-9.99,A,-,0.20,-,5.970,-,-,-9.99,0.09,3,-,-,N,-,N,N
33891,2000 KS24,2000 KS24,2004,A,X,C,-,2.28,M,15.7,V,A,0.24,-9.99,A,-,0.179,-,4.261,-,-,-9.99,0.24,2,-,-,N,SWF,N,N
33896,2000 KL40,2000 KL40,003,A,E,C,-,2.59,M,14.6,V,A,0.43,-9.99,A,-,0.38,-,23.8,-,-,-9.99,0.26,2,-,-,N,-,N,N
33903,2000 KH68,2000 KH68,9106,A,C*,C,-,14.05,M,12.99,V,A,0.12,-9.99,A,-,0.057,-,14.40,-,-,-9.99,0.16,3-,-,-,N,-,N,N
33904,Janardhanan,2000 KC77,9104,A,S*,C,-,3.06,M,14.94,V,A,0.24,-9.99,A,-,0.20,-,29.1082,-,-,-9.99,0.20,2,-,-,N,DWF,N,N
33908,2000 LL6,2000 LL6,003,A,E,C,-,1.97,M,15.2,V,A,0.43,-9.99,A,-,0.38,-,5.91,-,-,-9.99,0.25,3,-,-,N,-,N,N
33910,Lestarge,2000 LJ9,402,A,S,C,-,1.75,T,15.71,V,G,0.200,-9.99,A,-,0.30,-,79.959,-,-,-9.99,0.58,2,-,-,N,SWF,N,N
33911,2000 LM11,2000 LM11,9105,A,C*,C,-,7.97,M,13.61,V,A,0.20,-9.99,A,-,0.10,-,32.9954,-,-,-9.99,0.23,2,-,-,N,DWF,N,N
33912,Melissanoland,2000 LV13,402,A,S,C,-,3.15,M,14.43,V,A,0.24,-9.99,A,-,0.30,-,25.1439,-,-,-9.99,0.06,2,-,-,N,DWF,N,N
